user_id,course_id,course_name,category,teacher,rank_position,recommendation_score
U_29577,C_735351,积极心理学（上）厚德载物篇,未标注,MOOCCubeX,4,0.100923
U_29577,C_676676,沟通心理学,未标注,MOOCCubeX,5,0.096265
U_29577,C_697018,数字电子技术基础,电子科学与技术,MOOCCubeX,6,0.095568
U_29577,C_696908,走进心理学,未标注,MOOCCubeX,7,0.093635
U_29577,C_746997,模拟电子技术基础(基础部分),电子科学与技术,MOOCCubeX,8,0.092295
U_29595,C_696679,电路原理,电气工程,MOOCCubeX,1,0.232092
U_29595,C_697018,数字电子技术基础,电子科学与技术,MOOCCubeX,2,0.156947
U_29595,C_746997,模拟电子技术基础(基础部分),电子科学与技术,MOOCCubeX,3,0.144457
U_29595,C_682345,自动控制理论（1）,未标注,MOOCCubeX,4,0.121062
U_29595,C_682222,信号与系统,未标注,MOOCCubeX,5,0.119334
U_29595,C_682330,自动控制理论（2）,未标注,MOOCCubeX,6,0.117733
U_29595,C_922850,现代电子系统设计,未标注,MOOCCubeX,7,0.115869
U_29595,C_697027,电路分析基础,未标注,MOOCCubeX,8,0.114539
U_29661,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,1,0.461289
U_29661,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,2,0.429118
U_29661,C_879040,经济学原理（宏观部分）,未标注,MOOCCubeX,3,0.34088
U_29661,C_697068,Python程序设计基础,未标注,MOOCCubeX,4,0.321851
U_29661,C_682458,会计学原理,应用经济学,MOOCCubeX,5,0.308116
U_29661,C_735342,经济学原理（微观部分）,理论经济学,MOOCCubeX,6,0.291721
U_29661,C_735405,货币金融学,应用经济学,MOOCCubeX,7,0.262922
U_29661,C_916828,R语言数据分析,未标注,MOOCCubeX,8,0.248237
U_2980,C_696994,生活英语听说,未标注,MOOCCubeX,1,0.710535
U_2980,C_697034,唐宋词鉴赏,未标注,MOOCCubeX,2,0.64212
U_2980,C_676932,心理学概论,心理学,MOOCCubeX,3,0.628378
U_2980,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,4,0.588646
U_2980,C_696700,《资治通鉴》导读,未标注,MOOCCubeX,5,0.5701
U_2980,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,6,0.559741
U_2980,C_735351,积极心理学（上）厚德载物篇,未标注,MOOCCubeX,7,0.540691
U_2980,C_676683,积极心理学（下）自强不息篇,心理学,MOOCCubeX,8,0.518161
U_29854,C_707031,如何写好科研论文,未标注,MOOCCubeX,1,1.067907
U_29854,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,2,0.84728
U_29854,C_696911,毛泽东思想和中国特色社会主义理论体系概论,军队政治工作学,MOOCCubeX,3,0.643167
U_29854,C_873864,实用日语会话（Practical Japanese Conversation）,未标注,MOOCCubeX,4,0.595552
U_29854,C_676913,习近平新时代中国特色社会主义思想,军队政治工作学,MOOCCubeX,5,0.571454
U_29854,C_697026,思想道德修养与法律基础,未标注,MOOCCubeX,6,0.562215
U_29854,C_697293,英文科技论文写作与学术报告,外国语言文学,MOOCCubeX,7,0.556302
U_29854,C_677249,质性研究方法,未标注,MOOCCubeX,8,0.548194
U_299,C_696922,大数据机器学习,计算机科学与技术,MOOCCubeX,1,0.239807
U_299,C_696724,概率论与数理统计,数学,MOOCCubeX,2,0.237101
U_299,C_707081,人工智能原理,未标注,MOOCCubeX,3,0.232202
U_299,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,4,0.216425
U_299,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,5,0.203206
U_299,C_696554,大数据系统基础,未标注,MOOCCubeX,6,0.191463
U_299,C_697149,线性代数(1),数学,MOOCCubeX,7,0.177909
U_299,C_677146,大数据技术与应用,未标注,MOOCCubeX,8,0.175977
U_29978,C_697791,C++语言程序设计基础,计算机科学与技术,MOOCCubeX,1,0.653872
U_29978,C_697821,操作系统,计算机科学与技术,MOOCCubeX,2,0.4884
U_29978,C_676932,心理学概论,心理学,MOOCCubeX,3,0.434478
U_29978,C_676937,C++语言程序设计进阶,计算机科学与技术,MOOCCubeX,4,0.432772
U_29978,C_677010,Java程序设计,计算机科学与技术,MOOCCubeX,5,0.32396
U_29978,C_697034,唐宋词鉴赏,未标注,MOOCCubeX,6,0.310099
U_29978,C_770738,数据结构(下),未标注,MOOCCubeX,7,0.286958
U_29978,C_696942,日语与日本文化,未标注,MOOCCubeX,8,0.282486
U_300,C_696724,概率论与数理统计,数学,MOOCCubeX,1,0.078624
U_300,C_707081,人工智能原理,未标注,MOOCCubeX,2,0.062036
U_300,C_697149,线性代数(1),数学,MOOCCubeX,3,0.058825
U_300,C_674920,逻辑学概论,哲学,MOOCCubeX,4,0.058557
U_300,C_696922,大数据机器学习,计算机科学与技术,MOOCCubeX,5,0.049969
U_300,C_682485,概率论——不确定性的科学,数学,MOOCCubeX,6,0.047727
U_300,C_782490,微积分（先修课）,未标注,MOOCCubeX,7,0.044708
U_300,C_697075,微积分——极限理论与一元函数,未标注,MOOCCubeX,8,0.04194
U_30016,C_676932,心理学概论,心理学,MOOCCubeX,1,0.306996
U_30016,C_697034,唐宋词鉴赏,未标注,MOOCCubeX,2,0.223859
U_30016,C_696724,概率论与数理统计,数学,MOOCCubeX,3,0.187989
U_30016,C_735351,积极心理学（上）厚德载物篇,未标注,MOOCCubeX,4,0.172389
U_30016,C_707081,人工智能原理,未标注,MOOCCubeX,5,0.160933
U_30016,C_696908,走进心理学,未标注,MOOCCubeX,6,0.159939
U_30016,C_676676,沟通心理学,未标注,MOOCCubeX,7,0.158294
U_30016,C_696942,日语与日本文化,未标注,MOOCCubeX,8,0.156429
U_30034,C_883345,数据结构(上),未标注,MOOCCubeX,1,0.652057
U_30034,C_707031,如何写好科研论文,未标注,MOOCCubeX,2,0.623705
U_30034,C_676683,积极心理学（下）自强不息篇,心理学,MOOCCubeX,3,0.563736
U_30034,C_735351,积极心理学（上）厚德载物篇,未标注,MOOCCubeX,4,0.553687
U_30034,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,5,0.488848
U_30034,C_696700,《资治通鉴》导读,未标注,MOOCCubeX,6,0.440584
U_30034,C_955163,学做小程序——实战篇：树洞小程序,未标注,MOOCCubeX,7,0.400771
U_30034,C_697293,英文科技论文写作与学术报告,外国语言文学,MOOCCubeX,8,0.385463
U_30054,C_707031,如何写好科研论文,未标注,MOOCCubeX,1,0.074957
U_30054,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,2,0.066458
U_30054,C_696911,毛泽东思想和中国特色社会主义理论体系概论,军队政治工作学,MOOCCubeX,3,0.046477
U_30054,C_873864,实用日语会话（Practical Japanese Conversation）,未标注,MOOCCubeX,4,0.041419
U_30054,C_676913,习近平新时代中国特色社会主义思想,军队政治工作学,MOOCCubeX,5,0.040736
U_30054,C_697026,思想道德修养与法律基础,未标注,MOOCCubeX,6,0.039376
U_30054,C_697293,英文科技论文写作与学术报告,外国语言文学,MOOCCubeX,7,0.039173
U_30054,C_677249,质性研究方法,未标注,MOOCCubeX,8,0.037708
U_3007,C_696994,生活英语听说,未标注,MOOCCubeX,1,0.156501
U_3007,C_676932,心理学概论,心理学,MOOCCubeX,2,0.093814
U_3007,C_696968,生活英语读写,未标注,MOOCCubeX,3,0.073859
U_3007,C_697034,唐宋词鉴赏,未标注,MOOCCubeX,4,0.065288
U_3007,C_697032,英语写作指导——写作入门,未标注,MOOCCubeX,5,0.064597
U_3007,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,6,0.062871
U_3007,C_696908,走进心理学,未标注,MOOCCubeX,7,0.059294
U_3007,C_696942,日语与日本文化,未标注,MOOCCubeX,8,0.058672
U_30087,C_707031,如何写好科研论文,未标注,MOOCCubeX,1,0.758652
U_30087,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,2,0.619246
U_30087,C_696911,毛泽东思想和中国特色社会主义理论体系概论,军队政治工作学,MOOCCubeX,3,0.462346
U_30087,C_873864,实用日语会话（Practical Japanese Conversation）,未标注,MOOCCubeX,4,0.414898
U_30087,C_676913,习近平新时代中国特色社会主义思想,军队政治工作学,MOOCCubeX,5,0.412959
U_30087,C_697026,思想道德修养与法律基础,未标注,MOOCCubeX,6,0.400189
U_30087,C_677249,质性研究方法,未标注,MOOCCubeX,7,0.393179
U_30087,C_697293,英文科技论文写作与学术报告,外国语言文学,MOOCCubeX,8,0.39214
U_30103,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,1,0.041812
U_30103,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,2,0.040075
U_30103,C_697034,唐宋词鉴赏,未标注,MOOCCubeX,3,0.036377
U_30103,C_676932,心理学概论,心理学,MOOCCubeX,4,0.035724
U_30103,C_696922,大数据机器学习,计算机科学与技术,MOOCCubeX,5,0.033068
U_30103,C_696700,《资治通鉴》导读,未标注,MOOCCubeX,6,0.032256
U_30103,C_879040,经济学原理（宏观部分）,未标注,MOOCCubeX,7,0.032036
U_30103,C_707081,人工智能原理,未标注,MOOCCubeX,8,0.029207
U_30117,C_696679,电路原理,电气工程,MOOCCubeX,1,0.167637
U_30117,C_697018,数字电子技术基础,电子科学与技术,MOOCCubeX,2,0.110977
U_30117,C_746997,模拟电子技术基础(基础部分),电子科学与技术,MOOCCubeX,3,0.104761
U_30117,C_697236,信息素养——学术研究的必修课,未标注,MOOCCubeX,4,0.098467
U_30117,C_922850,现代电子系统设计,未标注,MOOCCubeX,5,0.091378
U_30117,C_682345,自动控制理论（1）,未标注,MOOCCubeX,6,0.089655
U_30117,C_682330,自动控制理论（2）,未标注,MOOCCubeX,7,0.088494
U_30117,C_682222,信号与系统,未标注,MOOCCubeX,8,0.086573
U_3024,C_883345,数据结构(上),未标注,MOOCCubeX,1,0.325252
U_3024,C_696700,《资治通鉴》导读,未标注,MOOCCubeX,2,0.25367
U_3024,C_955163,学做小程序——实战篇：树洞小程序,未标注,MOOCCubeX,3,0.242971
U_3024,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,4,0.210086
U_3024,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,5,0.206088
U_3024,C_676683,积极心理学（下）自强不息篇,心理学,MOOCCubeX,6,0.199585
U_3024,C_735351,积极心理学（上）厚德载物篇,未标注,MOOCCubeX,7,0.190937
U_3024,C_770738,数据结构(下),未标注,MOOCCubeX,8,0.187498
U_30255,C_676932,心理学概论,心理学,MOOCCubeX,1,0.380669
U_30255,C_697034,唐宋词鉴赏,未标注,MOOCCubeX,2,0.324045
U_30255,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,3,0.206883
U_30255,C_696942,日语与日本文化,未标注,MOOCCubeX,4,0.206679
U_30255,C_676676,沟通心理学,未标注,MOOCCubeX,5,0.20146
U_30255,C_735351,积极心理学（上）厚德载物篇,未标注,MOOCCubeX,6,0.201388
U_30255,C_696908,走进心理学,未标注,MOOCCubeX,7,0.201262
U_30255,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,8,0.193245
U_30342,C_674903,不朽的艺术：走进大师与经典,艺术学,MOOCCubeX,1,0.032192
U_30342,C_697188,新闻摄影,未标注,MOOCCubeX,2,0.026511
U_30342,C_707032,文物精品与文化中国,未标注,MOOCCubeX,3,0.02442
U_30342,C_697236,信息素养——学术研究的必修课,未标注,MOOCCubeX,4,0.024362
U_30342,C_680933,公共管理学,公共管理,MOOCCubeX,5,0.023862
U_30342,C_707037,艺术的启示,艺术学,MOOCCubeX,6,0.023365
U_30342,C_696700,《资治通鉴》导读,未标注,MOOCCubeX,7,0.023056
U_30342,C_801420,马克思主义基本原理,未标注,MOOCCubeX,8,0.023024
U_30351,C_696994,生活英语听说,未标注,MOOCCubeX,1,0.388632
U_30351,C_696968,生活英语读写,未标注,MOOCCubeX,2,0.195649
U_30351,C_948209,自然辩证法概论,未标注,MOOCCubeX,3,0.152459
U_30351,C_760442,自然辩证法概论,未标注,MOOCCubeX,4,0.112153
U_30351,C_677019,英语畅谈中国,未标注,MOOCCubeX,5,0.108694
U_30351,C_735164,理工学术英语,外国语言文学,MOOCCubeX,6,0.087717
U_30351,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,7,0.082486
U_30351,C_697091,大数据与城市规划,计算机科学与技术,MOOCCubeX,8,0.080582
U_30362,C_696679,电路原理,电气工程,MOOCCubeX,1,0.27542
U_30362,C_697018,数字电子技术基础,电子科学与技术,MOOCCubeX,2,0.18209
U_30362,C_746997,模拟电子技术基础(基础部分),电子科学与技术,MOOCCubeX,3,0.172476
U_30362,C_682345,自动控制理论（1）,未标注,MOOCCubeX,4,0.147606
U_30362,C_682330,自动控制理论（2）,未标注,MOOCCubeX,5,0.143546
U_30362,C_922850,现代电子系统设计,未标注,MOOCCubeX,6,0.141274
U_30362,C_697027,电路分析基础,未标注,MOOCCubeX,7,0.139652
U_30362,C_682222,信号与系统,未标注,MOOCCubeX,8,0.137178
U_30375,C_696679,电路原理,电气工程,MOOCCubeX,1,0.062092
U_30375,C_697018,数字电子技术基础,电子科学与技术,MOOCCubeX,2,0.041051
U_30375,C_746997,模拟电子技术基础(基础部分),电子科学与技术,MOOCCubeX,3,0.038884
U_30375,C_682345,自动控制理论（1）,未标注,MOOCCubeX,4,0.033277
U_30375,C_682330,自动控制理论（2）,未标注,MOOCCubeX,5,0.032374
U_30375,C_682222,信号与系统,未标注,MOOCCubeX,6,0.031983
U_30375,C_922850,现代电子系统设计,未标注,MOOCCubeX,7,0.031901
U_30375,C_697027,电路分析基础,未标注,MOOCCubeX,8,0.031484
U_30419,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,1,0.360602
U_30419,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,2,0.331033
U_30419,C_879040,经济学原理（宏观部分）,未标注,MOOCCubeX,3,0.266421
U_30419,C_697068,Python程序设计基础,未标注,MOOCCubeX,4,0.247155
U_30419,C_682458,会计学原理,应用经济学,MOOCCubeX,5,0.241046
U_30419,C_735342,经济学原理（微观部分）,理论经济学,MOOCCubeX,6,0.22822
U_30419,C_735405,货币金融学,应用经济学,MOOCCubeX,7,0.205509
U_30419,C_916828,R语言数据分析,未标注,MOOCCubeX,8,0.194111
U_30512,C_707031,如何写好科研论文,未标注,MOOCCubeX,1,0.683729
U_30512,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,2,0.54508
U_30512,C_696911,毛泽东思想和中国特色社会主义理论体系概论,军队政治工作学,MOOCCubeX,3,0.408209
U_30512,C_873864,实用日语会话（Practical Japanese Conversation）,未标注,MOOCCubeX,4,0.376639
U_30512,C_676913,习近平新时代中国特色社会主义思想,军队政治工作学,MOOCCubeX,5,0.359079
U_30512,C_697026,思想道德修养与法律基础,未标注,MOOCCubeX,6,0.358609
U_30512,C_697293,英文科技论文写作与学术报告,外国语言文学,MOOCCubeX,7,0.352662
U_30512,C_677249,质性研究方法,未标注,MOOCCubeX,8,0.344144
U_30517,C_1794464,在线教学课例与解析,未标注,MOOCCubeX,1,0.04907
U_30517,C_681655,传染病学,临床医学,MOOCCubeX,2,0.031615
U_30517,C_682239,无处不在—传染病,未标注,MOOCCubeX,3,0.028426
U_30517,C_948417,大学新生适应指南,未标注,MOOCCubeX,4,0.0261
U_30517,C_685689,病理学,未标注,MOOCCubeX,5,0.025513
U_30517,C_680732,肿瘤生物学概论,生物学,MOOCCubeX,6,0.024875
U_30517,C_947244,兵棋,未标注,MOOCCubeX,7,0.024565
U_30517,C_677045,e时代的教与学——慕课引发的混合式教学,教育学,MOOCCubeX,8,0.024492
U_3052,C_674903,不朽的艺术：走进大师与经典,艺术学,MOOCCubeX,1,0.039418
U_3052,C_697188,新闻摄影,未标注,MOOCCubeX,2,0.032817
U_3052,C_707032,文物精品与文化中国,未标注,MOOCCubeX,3,0.030186
U_3052,C_707037,艺术的启示,艺术学,MOOCCubeX,4,0.029161
U_3052,C_680933,公共管理学,公共管理,MOOCCubeX,5,0.028991
U_3052,C_801420,马克思主义基本原理,未标注,MOOCCubeX,6,0.027457
U_3052,C_696700,《资治通鉴》导读,未标注,MOOCCubeX,7,0.027121
U_3052,C_696841,公共危机管理,公共管理,MOOCCubeX,8,0.026427
U_30520,C_883345,数据结构(上),未标注,MOOCCubeX,1,0.372582
U_30520,C_676683,积极心理学（下）自强不息篇,心理学,MOOCCubeX,2,0.226268
U_30520,C_955163,学做小程序——实战篇：树洞小程序,未标注,MOOCCubeX,3,0.223669
U_30520,C_735351,积极心理学（上）厚德载物篇,未标注,MOOCCubeX,4,0.218721
U_30520,C_770738,数据结构(下),未标注,MOOCCubeX,5,0.212287
U_30520,C_696700,《资治通鉴》导读,未标注,MOOCCubeX,6,0.200125
U_30520,C_735157,算法设计与分析,计算机科学与技术,MOOCCubeX,7,0.181315
U_30520,C_883372,计算几何,数学,MOOCCubeX,8,0.137428
U_30595,C_696994,生活英语听说,未标注,MOOCCubeX,1,0.684189
U_30595,C_696968,生活英语读写,未标注,MOOCCubeX,2,0.344193
U_30595,C_948209,自然辩证法概论,未标注,MOOCCubeX,3,0.269285
U_30595,C_760442,自然辩证法概论,未标注,MOOCCubeX,4,0.196845
U_30595,C_677019,英语畅谈中国,未标注,MOOCCubeX,5,0.186281
U_30595,C_735164,理工学术英语,外国语言文学,MOOCCubeX,6,0.155067
U_30595,C_697091,大数据与城市规划,计算机科学与技术,MOOCCubeX,7,0.140835
U_30595,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,8,0.140278
U_30626,C_696724,概率论与数理统计,数学,MOOCCubeX,1,1.042607
U_30626,C_697791,C++语言程序设计基础,计算机科学与技术,MOOCCubeX,2,0.915075
U_30626,C_707081,人工智能原理,未标注,MOOCCubeX,3,0.90954
U_30626,C_696679,电路原理,电气工程,MOOCCubeX,4,0.874689
U_30626,C_883345,数据结构(上),未标注,MOOCCubeX,5,0.844507
U_30626,C_697821,操作系统,计算机科学与技术,MOOCCubeX,6,0.790714
U_30626,C_697149,线性代数(1),数学,MOOCCubeX,7,0.77741
U_30626,C_770738,数据结构(下),未标注,MOOCCubeX,8,0.753406
U_30640,C_696994,生活英语听说,未标注,MOOCCubeX,1,0.705464
U_30640,C_696968,生活英语读写,未标注,MOOCCubeX,2,0.352916
U_30640,C_948209,自然辩证法概论,未标注,MOOCCubeX,3,0.272159
U_30640,C_677019,英语畅谈中国,未标注,MOOCCubeX,4,0.209174
U_30640,C_760442,自然辩证法概论,未标注,MOOCCubeX,5,0.203519
U_30640,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,6,0.167168
U_30640,C_735164,理工学术英语,外国语言文学,MOOCCubeX,7,0.156228
U_30640,C_697091,大数据与城市规划,计算机科学与技术,MOOCCubeX,8,0.14782
U_30681,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,1,0.137209
U_30681,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,2,0.127526
U_30681,C_696922,大数据机器学习,计算机科学与技术,MOOCCubeX,3,0.107723
U_30681,C_879040,经济学原理（宏观部分）,未标注,MOOCCubeX,4,0.101373
U_30681,C_697068,Python程序设计基础,未标注,MOOCCubeX,5,0.094042
U_30681,C_707081,人工智能原理,未标注,MOOCCubeX,6,0.093783
U_30681,C_682458,会计学原理,应用经济学,MOOCCubeX,7,0.091718
U_30681,C_916828,R语言数据分析,未标注,MOOCCubeX,8,0.089919
U_30692,C_883345,数据结构(上),未标注,MOOCCubeX,1,0.283507
U_30692,C_955163,学做小程序——实战篇：树洞小程序,未标注,MOOCCubeX,2,0.210956
U_30692,C_696700,《资治通鉴》导读,未标注,MOOCCubeX,3,0.200608
U_30692,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,4,0.180744
U_30692,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,5,0.175681
U_30692,C_735157,算法设计与分析,计算机科学与技术,MOOCCubeX,6,0.17509
U_30692,C_676683,积极心理学（下）自强不息篇,心理学,MOOCCubeX,7,0.172174
U_30692,C_735351,积极心理学（上）厚德载物篇,未标注,MOOCCubeX,8,0.166431
U_3079,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,1,0.185087
U_3079,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,2,0.170116
U_3079,C_879040,经济学原理（宏观部分）,未标注,MOOCCubeX,3,0.136197
U_3079,C_697068,Python程序设计基础,未标注,MOOCCubeX,4,0.126396
U_3079,C_682458,会计学原理,应用经济学,MOOCCubeX,5,0.124331
U_3079,C_735342,经济学原理（微观部分）,理论经济学,MOOCCubeX,6,0.117963
U_3079,C_735405,货币金融学,应用经济学,MOOCCubeX,7,0.105302
U_3079,C_916828,R语言数据分析,未标注,MOOCCubeX,8,0.102172
U_3084,C_735351,积极心理学（上）厚德载物篇,未标注,MOOCCubeX,1,0.304191
U_3084,C_676683,积极心理学（下）自强不息篇,心理学,MOOCCubeX,2,0.292535
U_3084,C_676932,心理学概论,心理学,MOOCCubeX,3,0.286083
U_3084,C_883345,数据结构(上),未标注,MOOCCubeX,4,0.272127
U_3084,C_697034,唐宋词鉴赏,未标注,MOOCCubeX,5,0.260661
U_3084,C_696700,《资治通鉴》导读,未标注,MOOCCubeX,6,0.256005
U_3084,C_955163,学做小程序——实战篇：树洞小程序,未标注,MOOCCubeX,7,0.206054
U_3084,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,8,0.186193
U_3091,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,1,0.2102
U_3091,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,2,0.195378
U_3091,C_879040,经济学原理（宏观部分）,未标注,MOOCCubeX,3,0.157094
U_3091,C_682458,会计学原理,应用经济学,MOOCCubeX,4,0.145732
U_3091,C_697068,Python程序设计基础,未标注,MOOCCubeX,5,0.14407
U_3091,C_735342,经济学原理（微观部分）,理论经济学,MOOCCubeX,6,0.133033
U_3091,C_735405,货币金融学,应用经济学,MOOCCubeX,7,0.119795
U_3091,C_916828,R语言数据分析,未标注,MOOCCubeX,8,0.11315
U_30971,C_676932,心理学概论,心理学,MOOCCubeX,1,0.393594
U_30971,C_697034,唐宋词鉴赏,未标注,MOOCCubeX,2,0.270618
U_30971,C_735351,积极心理学（上）厚德载物篇,未标注,MOOCCubeX,3,0.238265
U_30971,C_696908,走进心理学,未标注,MOOCCubeX,4,0.221057
U_30971,C_676676,沟通心理学,未标注,MOOCCubeX,5,0.218785
U_30971,C_696942,日语与日本文化,未标注,MOOCCubeX,6,0.21138
U_30971,C_676683,积极心理学（下）自强不息篇,心理学,MOOCCubeX,7,0.20483
U_30971,C_697130,现代生活美学——插花之道,园艺学,MOOCCubeX,8,0.195919
U_3112,C_883345,数据结构(上),未标注,MOOCCubeX,1,0.850221
U_3112,C_676683,积极心理学（下）自强不息篇,心理学,MOOCCubeX,2,0.761576
U_3112,C_735351,积极心理学（上）厚德载物篇,未标注,MOOCCubeX,3,0.723059
U_3112,C_1794464,在线教学课例与解析,未标注,MOOCCubeX,4,0.645453
U_3112,C_955163,学做小程序——实战篇：树洞小程序,未标注,MOOCCubeX,5,0.543199
U_3112,C_770738,数据结构(下),未标注,MOOCCubeX,6,0.50148
U_3112,C_696908,走进心理学,未标注,MOOCCubeX,7,0.46216
U_3112,C_696700,《资治通鉴》导读,未标注,MOOCCubeX,8,0.450526
U_31265,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,1,0.220631
U_31265,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,2,0.2048
U_31265,C_879040,经济学原理（宏观部分）,未标注,MOOCCubeX,3,0.164686
U_31265,C_682458,会计学原理,应用经济学,MOOCCubeX,4,0.152372
U_31265,C_697068,Python程序设计基础,未标注,MOOCCubeX,5,0.15122
U_31265,C_735342,经济学原理（微观部分）,理论经济学,MOOCCubeX,6,0.139635
U_31265,C_735405,货币金融学,应用经济学,MOOCCubeX,7,0.125739
U_31265,C_916828,R语言数据分析,未标注,MOOCCubeX,8,0.118765
U_31270,C_696679,电路原理,电气工程,MOOCCubeX,1,0.416694
U_31270,C_696724,概率论与数理统计,数学,MOOCCubeX,2,0.307807
U_31270,C_707081,人工智能原理,未标注,MOOCCubeX,3,0.291157
U_31270,C_746997,模拟电子技术基础(基础部分),电子科学与技术,MOOCCubeX,4,0.244159
U_31270,C_697018,数字电子技术基础,电子科学与技术,MOOCCubeX,5,0.238489
U_31270,C_697149,线性代数(1),数学,MOOCCubeX,6,0.228658
U_31270,C_682345,自动控制理论（1）,未标注,MOOCCubeX,7,0.226954
U_31270,C_674920,逻辑学概论,哲学,MOOCCubeX,8,0.208266
U_31287,C_674903,不朽的艺术：走进大师与经典,艺术学,MOOCCubeX,1,0.534113
U_31287,C_697188,新闻摄影,未标注,MOOCCubeX,2,0.440094
U_31287,C_801420,马克思主义基本原理,未标注,MOOCCubeX,3,0.412549
U_31287,C_680933,公共管理学,公共管理,MOOCCubeX,4,0.412052
U_31287,C_697236,信息素养——学术研究的必修课,未标注,MOOCCubeX,5,0.410881
U_31287,C_707032,文物精品与文化中国,未标注,MOOCCubeX,6,0.405362
U_31287,C_696700,《资治通鉴》导读,未标注,MOOCCubeX,7,0.394466
U_31287,C_696841,公共危机管理,公共管理,MOOCCubeX,8,0.391832
U_31295,C_696679,电路原理,电气工程,MOOCCubeX,1,0.017545
U_31295,C_1794464,在线教学课例与解析,未标注,MOOCCubeX,2,0.014433
U_31295,C_943250,柔性电子技术,未标注,MOOCCubeX,3,0.012709
U_31295,C_697018,数字电子技术基础,电子科学与技术,MOOCCubeX,4,0.012193
U_31295,C_922850,现代电子系统设计,未标注,MOOCCubeX,5,0.010969
U_31295,C_746997,模拟电子技术基础(基础部分),电子科学与技术,MOOCCubeX,6,0.010908
U_31295,C_697027,电路分析基础,未标注,MOOCCubeX,7,0.010307
U_31295,C_781494,通过实验学电路,未标注,MOOCCubeX,8,0.00993
U_31307,C_696679,电路原理,电气工程,MOOCCubeX,1,0.311371
U_31307,C_697018,数字电子技术基础,电子科学与技术,MOOCCubeX,2,0.205859
U_31307,C_746997,模拟电子技术基础(基础部分),电子科学与技术,MOOCCubeX,3,0.19499
U_31307,C_697236,信息素养——学术研究的必修课,未标注,MOOCCubeX,4,0.185607
U_31307,C_922850,现代电子系统设计,未标注,MOOCCubeX,5,0.173043
U_31307,C_682345,自动控制理论（1）,未标注,MOOCCubeX,6,0.166873
U_31307,C_697405,住宅精细化设计,建筑学,MOOCCubeX,7,0.166507
U_31307,C_682330,自动控制理论（2）,未标注,MOOCCubeX,8,0.165496
U_31308,C_696679,电路原理,电气工程,MOOCCubeX,1,0.046292
U_31308,C_697018,数字电子技术基础,电子科学与技术,MOOCCubeX,2,0.031911
U_31308,C_943250,柔性电子技术,未标注,MOOCCubeX,3,0.030066
U_31308,C_1794464,在线教学课例与解析,未标注,MOOCCubeX,4,0.029868
U_31308,C_746997,模拟电子技术基础(基础部分),电子科学与技术,MOOCCubeX,5,0.028796
U_31308,C_922850,现代电子系统设计,未标注,MOOCCubeX,6,0.027361
U_31308,C_697027,电路分析基础,未标注,MOOCCubeX,7,0.02602
U_31308,C_682345,自动控制理论（1）,未标注,MOOCCubeX,8,0.025426
U_31311,C_707031,如何写好科研论文,未标注,MOOCCubeX,1,0.305898
U_31311,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,2,0.243259
U_31311,C_696911,毛泽东思想和中国特色社会主义理论体系概论,军队政治工作学,MOOCCubeX,3,0.18264
U_31311,C_873864,实用日语会话（Practical Japanese Conversation）,未标注,MOOCCubeX,4,0.167832
U_31311,C_676913,习近平新时代中国特色社会主义思想,军队政治工作学,MOOCCubeX,5,0.160904
U_31311,C_697026,思想道德修养与法律基础,未标注,MOOCCubeX,6,0.160694
U_31311,C_697293,英文科技论文写作与学术报告,外国语言文学,MOOCCubeX,7,0.157185
