user_id,course_order
U_11731,C_629514|C_654554|C_655850|C_629503|C_654506|C_629558|C_655852|C_597314|C_676695|C_676673|C_676646|C_696700|C_696994|C_697802|C_696835|C_682618|C_680753|C_682129|C_680933|C_682195|C_749769|C_781445|C_680732|C_770738|C_769293|C_697381|C_696968|C_677049|C_682466|C_707119|C_697188|C_801420|C_680777|C_697299|C_773985|C_707037|C_697069|C_735164|C_681682|C_680771|C_696685|C_696686|C_707373|C_677070|C_789278|C_808526|C_680762|C_735214|C_697072|C_682473|C_734037|C_696641|C_781494|C_817691|C_679390|C_800360|C_707456|C_680881|C_680784|C_682222|C_697018|C_694163|C_735253|C_786471|C_707038|C_823302|C_680761|C_680986|C_679148|C_676898|C_680963|C_680958|C_677042|C_680836|C_770784|C_696800|C_789833|C_677243|C_685689|C_682269|C_682335|C_680937|C_676697|C_680980|C_756594|C_808654|C_681711|C_707127|C_682452|C_682301|C_681005|C_696659|C_696998|C_758208|C_819285|C_694136|C_682554|C_735097|C_735269|C_707358|C_758221|C_677077|C_758183|C_680754|C_681255|C_681636|C_694143|C_676661|C_697284|C_799931|C_797853|C_682754|C_735066|C_682439|C_733993|C_682152|C_840084|C_735157|C_808528|C_680987|C_797938|C_707025|C_759037|C_696746|C_682357|C_681088|C_845674|C_735197|C_677164|C_696901|C_696826|C_799796|C_746985|C_674903|C_697405|C_682624|C_682586|C_697179|C_682190|C_697415|C_677146|C_696855|C_697265|C_681655|C_680998|C_697288|C_697184|C_697008|C_682506|C_681754|C_735155|C_769301|C_680779|C_697091|C_857823|C_694162|C_694158|C_696875|C_696697|C_677174|C_677089|C_696863|C_707379|C_682749|C_697025|C_696956|C_676663|C_674962|C_682637|C_735183|C_681103|C_785161|C_747262|C_862967|C_676905|C_735143|C_810349|C_681083|C_862969|C_754135|C_862963|C_682388|C_756747|C_707384|C_707173|C_797321|C_682469|C_677000|C_682210|C_674912|C_735085|C_680961|C_677218|C_814402|C_677157|C_707073|C_682137|C_682523|C_677019|C_680722|C_758207|C_875624|C_735210|C_749807|C_682515|C_682480|C_680993|C_696549|C_866164|C_879054|C_883345|C_680808|C_696841|C_697130|C_682147|C_676659|C_887148|C_890220|C_879045|C_682489|C_696845|C_696682|C_697169|C_697001|C_697007|C_784161|C_676967|C_680968|C_676962|C_735111|C_682304|C_735049|C_694168|C_696586|C_879111|C_747064|C_862620|C_677047|C_674910|C_697152|C_873864|C_854866|C_682155|C_696908|C_694140|C_682314|C_788565|C_898310|C_735351|C_680970|C_682562|C_746965|C_680841|C_855688|C_696732|C_845950|C_735123|C_696729|C_696606|C_697144|C_697027|C_756665|C_676966|C_680941|C_682813|C_905199|C_851362|C_685664|C_893812|C_697289|C_909099|C_682771|C_697149|C_682256|C_854855|C_680879|C_682487|C_629559|C_898349|C_907940|C_676664|C_681519|C_707093|C_682299|C_682442|C_811503|C_916828|C_697019|C_680818|C_680785|C_696923|C_697423|C_677045|C_697828|C_682610|C_682373|C_680770|C_696927|C_707096|C_866756|C_680989|C_707068|C_682433|C_680936|C_677102|C_916838|C_682268|C_911165|C_735362|C_756671|C_674914|C_697051|C_682208|C_680985|C_808529|C_758190|C_922867|C_696754|C_680900|C_682297|C_682253|C_676681|C_890259|C_680910|C_677241|C_697035|C_681661|C_682353|C_680929|C_735448|C_682743|C_881314|C_697791|C_682379|C_697821|C_680820|C_879050|C_680774|C_674950|C_680733|C_696991|C_677118|C_680927|C_681615|C_676682|C_680790|C_735361|C_677068|C_734035|C_681362|C_735328|C_696922|C_697165|C_707081|C_735239|C_674953|C_696689|C_931252|C_931245|C_697023|C_696917|C_696938|C_682184|C_696554|C_788575|C_677010|C_682346|C_682308|C_707360|C_927959|C_682395|C_866764|C_697272|C_682128|C_682327|C_682671|C_782490|C_934522|C_747696|C_735378|C_682602|C_879040|C_735244|C_680740|C_735321|C_934517|C_934526|C_934528|C_934510|C_936943|C_682509|C_682374|C_680951|C_680728|C_676685|C_696993|C_674968|C_676684|C_676656|C_943270|C_676932|C_786631|C_793017|C_681432|C_735031|C_681669|C_697543|C_682387|C_735373|C_682597|C_943267|C_943223|C_682522|C_680890|C_932180|C_697825|C_682345|C_882596|C_881397|C_936990|C_676953|C_682759|C_676913|C_735342|C_922850|C_948468|C_943228|C_948078|C_682330|C_696918|C_682320|C_948141|C_948241|C_948079|C_676683|C_697024|C_943271|C_947257|C_948103|C_947262|C_948092|C_947240|C_948235|C_936973|C_948080|C_907961|C_948118|C_948076|C_948153|C_948424|C_947165|C_943255|C_737512|C_682239|C_948101|C_948137|C_947229|C_907949|C_697307|C_756654|C_948114|C_948208|C_696679|C_947158|C_948428|C_948427|C_948431|C_746983|C_1025064|C_955163|C_948147|C_881485|C_932181|C_947252|C_696740|C_681671|C_936971|C_1412527|C_696928|C_948409|C_948421|C_948415|C_948417|C_948411|C_948414|C_948410|C_948408|C_948136|C_707031|C_696942|C_674920|C_697034|C_817148|C_1429102|C_1410371|C_948423|C_1641647|C_823315|C_948435|C_680823|C_948419|C_948269|C_936977|C_948289|C_947241|C_948113|C_697374|C_936945|C_948214|C_956130|C_1718815|C_682450|C_947149|C_948412|C_936913|C_948413|C_949540|C_948116|C_1428968|C_682240|C_1714448|C_677020|C_707032|C_696724|C_680979|C_879093|C_735046|C_943250|C_681678|C_948129|C_947773|C_696872|C_789961|C_682277|C_735175|C_1410145|C_927972|C_948102|C_932179|C_948038|C_1756060|C_676937|C_1755948|C_1756069|C_1756063|C_1755889|C_1755912|C_696954|C_682458|C_677043|C_676996|C_1410117|C_934534|C_948296|C_676676|C_696946|C_1683791|C_1683594|C_1686679|C_676649|C_677028|C_676648|C_697653|C_697395|C_696955|C_697427|C_697306|C_682400|C_676975|C_682702|C_1552662|C_734011|C_707022|C_697046|C_697063|C_682620|C_696597|C_1526890|C_680971|C_737592|C_682595|C_696614|C_677150|C_901922|C_707381|C_707083|C_696773|C_681009|C_680764|C_682486|C_734054|C_696721|C_680897|C_682165|C_680765|C_707054|C_680974|C_681012|C_825821|C_947164|C_759007|C_688346|C_682816|C_911161|C_680854|C_697020|C_696935|C_916844|C_681100|C_1750814|C_1123848|C_677249|C_936997|C_676917|C_735050|C_1159827|C_830569|C_1741560|C_854839|C_676642|C_799800|C_947152|C_696972|C_696980|C_682661|C_1687717|C_682505|C_680991|C_680828|C_735300|C_677031|C_735405|C_696709|C_776850|C_747690|C_735042|C_696947|C_696939|C_696931|C_696925|C_696919|C_681099|C_1741534|C_1736846|C_1641666|C_677236|C_674938|C_674923|C_1692685|C_1691144|C_682485|C_857825|C_680920|C_681330|C_682259|C_756646|C_1073350|C_1410106|C_791822|C_936983|C_948286|C_735226|C_916841|C_1720764|C_697398|C_830571|C_682138|C_697068|C_770766|C_680849|C_682336|C_696674|C_697092|C_697147|C_784387|C_681105|C_813182|C_916821|C_911738|C_936987|C_947255|C_948216|C_948219|C_760442|C_947253|C_1771179|C_1758019|C_934496|C_1771543|C_1472684|C_948432|C_1645365|C_1776761|C_1767521|C_947244|C_1736850|C_1794790|C_681758|C_1750791|C_797404|C_948099|C_887103|C_766203|C_948209|C_927963|C_948430|C_1469181|C_927967|C_696753|C_735364|C_696945|C_1797904|C_697161|C_947250|C_1732839|C_1741554|C_948109|C_1801563|C_681742|C_825822|C_1800063|C_948406|C_1794464|C_1776287|C_1795810|C_682636|C_881436|C_948088|C_1764857|C_1776316|C_948210|C_674955|C_898359|C_1816152|C_1816012|C_948212|C_1836502|C_697778|C_680898|C_1714443|C_948486|C_1646044|C_682546|C_1410126|C_682530|C_697036|C_1806527|C_1846545|C_934520|C_1779849|C_697748|C_676707|C_680845|C_676995|C_1738818|C_676658|C_948282|C_1724291|C_1527465|C_1429002|C_688398|C_682589|C_677186|C_682819|C_676674|C_694141|C_1779421|C_1825111|C_866182|C_931250|C_681730|C_1749554|C_676950|C_1906555|C_936954|C_1824924|C_1776283|C_1811739|C_1844106|C_1824928|C_735335|C_677109|C_747227|C_746971|C_746973|C_682696|C_1875498|C_1789696|C_1864068|C_887098|C_1903985|C_680710|C_1767316|C_682393|C_680869|C_697726|C_1738959|C_735317|C_697176|C_676662|C_1748240|C_696964|C_680952|C_682570|C_697360|C_697032|C_1903983|C_1912003|C_1714447|C_948389|C_1527362|C_1761377|C_1714444|C_1776306|C_682193|C_1750851|C_854843|C_676820|C_677038|C_1738993|C_734015|C_696897|C_682512|C_1912519|C_682237|C_682342|C_747033|C_697039|C_680731|C_948049|C_948046|C_696655|C_696626|C_682463|C_697055|C_1907842|C_1918363|C_936963|C_1903976|C_680730|C_697045|C_674937|C_1686971|C_680830|C_735385|C_697206|C_1776760|C_1751256|C_680976|C_677176|C_677184|C_735161|C_939336|C_680805|C_735129|C_680759|C_747047|C_837735|C_677105|C_696981|C_682322|C_682390|C_680714|C_682691|C_1903988|C_680716|C_1925894|C_1912011|C_1903980|C_936968|C_696951|C_1829954|C_682728|C_876712|C_697475|C_911664|C_1925897|C_1944722|C_682141|C_654435|C_697050|C_682246|C_682229|C_948128|C_934535|C_682224|C_682581|C_696808|C_2033958|C_2059295|C_1944729|C_682360|C_682397|C_947156|C_681076|C_682338|C_677130|C_948270|C_682431|C_681008|C_735091|C_697191|C_697075|C_2111790|C_1992980|C_2093531|C_680812|C_680877|C_1771634|C_2097435|C_697070|C_939349|C_697797|C_948488|C_676934|C_1736024|C_1527433|C_1960452|C_939342|C_697056|C_756642|C_2059297|C_1912007|C_681744|C_696911|C_1886674|C_1429234|C_2221558|C_696989|C_845673|C_1907726|C_2226095|C_1816033|C_2225789|C_1980009|C_2053613|C_2095102|C_2113371|C_681715|C_2229911|C_2247589|C_2226108|C_2203228|C_1434547|C_2009301|C_682772|C_2235604|C_682479|C_697096|C_2229902|C_2221551|C_2199450|C_1912006|C_916825|C_2256608|C_911159|C_948433|C_1886672|C_1741561|C_694144|C_1679989|C_2171820|C_1912757|C_1918338|C_707126|C_696999|C_1941101|C_1992940|C_1886668|C_2189666|C_2059290|C_2266746|C_682657|C_677014|C_1997524|C_1760297|C_2290629|C_2281492|C_2227020|C_2203212|C_2287003|C_2290451|C_2297236|C_801443|C_956128|C_2266764|C_682275|C_697714|C_707035|C_799791|C_2301265|C_2308104|C_876705|C_876708|C_2297227|C_2308102|C_2297243|C_2229905|C_1862240|C_947167|C_948426|C_2316356|C_735273|C_2297229|C_697468|C_2316355|C_1776301|C_2199451|C_936957|C_2328543|C_1750793|C_2320828|C_2033947|C_2301717|C_682145|C_682716|C_735241|C_2302877|C_2286953|C_2336296|C_1904002|C_2223976|C_2338353|C_681414|C_682176|C_947258|C_697151|C_2286960|C_697677|C_681452|C_2332739|C_677009|C_1750779|C_1789694|C_2335763|C_681460|C_2338249|C_1017355|C_2342518|C_2338360|C_948416|C_2293994|C_2329521|C_2310930|C_2343056|C_2342499|C_1811742|C_682792|C_2342511
U_11732,C_696994|C_676932|C_696911|C_697381|C_674903|C_697026|C_677010|C_674920|C_676656|C_682360|C_707032|C_854843|C_770784|C_881453|C_676676|C_682210|C_697130|C_676687|C_697415|C_697075|C_697176|C_676913|C_697025|C_697117|C_694136|C_707022|C_735405|C_682458|C_696841|C_677146|C_697374|C_677020|C_682586|C_707089|C_676651|C_697802|C_697299|C_677164|C_676642|C_696700|C_696956|C_674962|C_677061|C_697766|C_676649
U_11733,C_629514|C_696994|C_680958|C_697068|C_676932|C_696911|C_677049|C_682466|C_883345|C_1428968|C_697208|C_1904668|C_1886685|C_696700|C_1912006|C_682479|C_936971
U_11736,C_800360|C_696994|C_808654|C_898310|C_866756|C_676676|C_879040|C_808526|C_735378|C_2286960
U_11737,C_696994|C_756646|C_697100|C_676649|C_769301|C_735155|C_879054|C_866756|C_680933|C_931245|C_676697|C_735046|C_947244|C_1844102|C_682137|C_948410|C_749769|C_682193|C_1428968|C_1910447|C_1924709|C_1925896|C_735143|C_677129
U_11748,C_682314|C_697188|C_677159|C_676662|C_674903|C_674910|C_737493|C_682401|C_735064|C_677168|C_735101|C_677093|C_680719|C_677185|C_682222|C_676915|C_697415|C_677045|C_948038|C_682697|C_676642|C_676656|C_697236
U_11766,C_770784|C_697401|C_881397|C_676969|C_947262|C_697130
U_11768,C_799800|C_799796|C_682302
U_11785,C_948468|C_680933
U_11811,C_697188|C_677159
U_11829,C_697173|C_677038
U_11834,C_697130|C_697034|C_907948|C_674962
U_11835,C_747064|C_770738
U_11863,C_879040|C_696543|C_682299|C_922850|C_696729|C_629559|C_746997|C_696679|C_697087|C_782490|C_770784|C_674920|C_676649|C_681105|C_854839|C_676969|C_697206|C_1714449|C_696700|C_823309|C_948432|C_696976|C_697031
U_11869,C_677184|C_799796|C_697360|C_948412|C_696897|C_682153|C_680884
U_11889,C_817148|C_801420
U_11895,C_696724|C_784069|C_696826|C_735210|C_682595|C_682589|C_881462|C_881436
U_11904,C_696927|C_677031|C_697585|C_789833|C_682147|C_677020|C_681380|C_676913|C_707025|C_707119|C_676907|C_696846|C_696753|C_696687|C_696877|C_697075|C_680951|C_680978|C_680979|C_681001|C_707031|C_681655|C_948414|C_696942|C_676932|C_676676|C_694143|C_697034|C_676686|C_697107|C_677172|C_735385|C_682648|C_681671|C_1686679|C_677076|C_696968|C_696841|C_1794464|C_782490|C_1795810|C_682586|C_676662|C_697791|C_697108|C_677095|C_676648|C_697398|C_1825107|C_948235|C_697381|C_1836502|C_696700|C_677028|C_674920|C_696911|C_934535|C_681475|C_696682|C_1918363|C_629559|C_1753434|C_677049
U_11916,C_680759|C_680757
U_11920,C_948427|C_697091
U_11922,C_947257|C_707031|C_735273
U_11931,C_927972|C_676673
U_11939,C_931245|C_696942|C_697423|C_680722
U_11983,C_735324|C_735308|C_676645|C_676681|C_696908|C_676676|C_735138|C_931245|C_735107|C_680769|C_680961|C_854832|C_697076|C_681114|C_681365|C_784161|C_854855|C_681488|C_681045|C_934528|C_680730|C_854843|C_696923|C_682284|C_931252|C_873864|C_735143|C_696840|C_735364|C_682516|C_934535|C_696753|C_682256|C_798690|C_680972|C_936943|C_879040|C_799931|C_681688|C_760442|C_735110|C_943962|C_676686|C_674920|C_746973|C_735328|C_697165|C_696613|C_696803|C_681583|C_694136|C_697398|C_735239|C_694150|C_681592|C_696798|C_696785|C_735116|C_682184|C_682308|C_735157|C_682346|C_926175|C_697108|C_681341|C_681519|C_677076|C_681682|C_696686|C_696688|C_696691|C_696685|C_948038|C_676642|C_789278|C_680716|C_943253|C_797938|C_948141|C_681520|C_682226|C_680823|C_875624|C_735102|C_677047|C_677193|C_680881|C_681708|C_735389|C_696993|C_682379|C_681389|C_677243|C_696841|C_948421|C_927967|C_948208|C_680819|C_681076|C_707360|C_759007|C_697585|C_682415|C_948395|C_909099|C_682679|C_735343|C_909097|C_916843|C_911159|C_681039|C_840084|C_677095|C_909412|C_681655|C_697289|C_949542|C_682397|C_881485|C_948296|C_947152|C_696700|C_866151|C_735342|C_854839|C_682458|C_697236|C_682702|C_735273|C_735241|C_735405|C_696692|C_1428968|C_948409|C_947252|C_677020|C_813491|C_676649|C_948410|C_788575|C_947257|C_948419|C_674955|C_697374|C_680915|C_682522|C_948417|C_1718815|C_936990|C_680941|C_1686679|C_1410117|C_758190|C_680836|C_697590|C_682164|C_694153|C_694147|C_676937|C_936913|C_735046|C_947241|C_948050|C_948286|C_677249|C_696927|C_682704|C_676695|C_947262|C_697401|C_747271|C_1750793|C_934532|C_676687|C_680974|C_1017419|C_707022|C_707366|C_1750819|C_680860|C_887103|C_948209|C_1795810|C_1761375|C_697069|C_819290|C_676932|C_677236|C_949540|C_948235|C_1761374|C_696955|C_1774986|C_676697|C_948118|C_1806527|C_1737097|C_1824934|C_911165|C_697395|C_1741496|C_696905|C_680933|C_676656|C_696976|C_1776319|C_890259|C_676969|C_1903985|C_681453|C_1696148|C_696563|C_947244|C_735300|C_677185|C_1924175|C_735226|C_681396|C_1925892|C_1741502|C_1741505|C_682285|C_1776281|C_948424|C_696992|C_801443|C_696617|C_813290|C_681407|C_1912010|C_680805|C_1767590|C_1903983|C_682794|C_1776285|C_681710|C_681681|C_1724288|C_735214|C_681010|C_697410|C_1811716|C_696920|C_881112|C_696835|C_696697|C_696800|C_1916207|C_680922|C_735156|C_681756|C_696709|C_1712435|C_801420|C_887101|C_694144|C_696991|C_2189666|C_735203|C_680789|C_676662|C_696555|C_2229905|C_911664|C_1916172|C_697003|C_1997524|C_814402|C_1883679|C_1829952|C_881397|C_707031|C_948136|C_2290629|C_697293|C_696942|C_735244|C_1755909|C_907965|C_2308096|C_2336296|C_2328543|C_697270|C_948411|C_1925903|C_1992970|C_707369|C_680968|C_676898|C_682546|C_943270|C_674923|C_1778560|C_682466|C_1836502|C_674971
U_12016,C_681047|C_696679
U_12025,C_682653|C_680841|C_697026|C_697748|C_680780
U_12033,C_682387|C_680780|C_707112|C_756747|C_735325|C_681432|C_682476
U_12036,C_948468|C_1903985|C_916828|C_735342|C_682702|C_735405|C_770784|C_947252|C_854839|C_879040|C_697270|C_948431|C_707073|C_948092|C_857823|C_696562|C_681169
U_12039,C_682759|C_677010|C_680745|C_680972|C_697306
U_12046,C_681655|C_696700|C_696911|C_696826|C_696647|C_677004|C_682226|C_694140|C_873864|C_677159|C_697566|C_696807|C_697791|C_697024|C_676651|C_696899|C_697034|C_1712435
U_12054,C_697468|C_682393|C_770751|C_682129|C_696685|C_916828
U_12097,C_697214|C_682344|C_917311|C_697543|C_681299
U_12115,C_677110|C_696994|C_697048
U_12118,C_697374|C_682696|C_682327
U_12123,C_696724|C_681299
U_12137,C_948412|C_697130|C_696994|C_681503|C_707035|C_680927|C_676915|C_696956|C_696724
U_12152,C_883345|C_770738|C_697821
U_12155,C_784172|C_883345|C_696773|C_735157|C_697791|C_682672|C_676937|C_697821|C_696724|C_697306|C_1410156
U_12246,C_682443|C_696867|C_696724|C_681655|C_697423|C_697075|C_697087|C_696700|C_735149|C_680747|C_799796
U_12388,C_887103|C_1750781
U_12406,C_629559|C_879040|C_881485
U_12414,C_735107|C_694136|C_682439|C_734049
U_12497,C_697791|C_883345|C_697821
U_12542,C_677249|C_696946|C_676996|C_756646|C_694143
U_12562,C_682610|C_697797|C_682485|C_770751|C_697828|C_682189|C_883345|C_770738|C_854866|C_674920|C_696555
U_12579,C_770751|C_680747|C_681678|C_696673|C_770738|C_1797904
U_12587,C_697299|C_948114|C_674903|C_697188|C_697108|C_677031|C_694143|C_862620|C_696927|C_682310|C_948410|C_1903985|C_735405|C_682512|C_682702|C_707025|C_697585|C_677093|C_907948
U_12602,C_682586|C_746985|C_879093|C_682550|C_682487
U_12606,C_696980|C_682170
U_12644,C_756665|C_681021|C_747056
U_12669,C_682195|C_682129|C_749769|C_679390|C_697069|C_707456|C_676687|C_680881|C_696679|C_866756|C_696994|C_735342|C_879040|C_682516|C_680936|C_735364|C_696753|C_696840|C_735143|C_798690|C_682256|C_681034|C_948294|C_1903985|C_1806527|C_676664|C_697791|C_680933|C_770738|C_696700|C_677049|C_801420|C_707119|C_697381|C_680916|C_2059304|C_2297250|C_733993|C_680805|C_948395|C_919146
U_12699,C_955163|C_881436|C_881485|C_697797
U_12829,C_676662|C_697151|C_681339|C_682187|C_681647|C_681737
U_12834,C_681005|C_682754
U_12841,C_681032|C_735296|C_677159|C_682170|C_681087|C_677168
U_12853,C_883345|C_955163|C_697165|C_676937
U_12909,C_866756|C_801420
U_13022,C_758221|C_1907850
U_13108,C_682222|C_782555|C_707081|C_735239|C_735328|C_696922|C_677218
U_13146,C_955163|C_676937|C_680745|C_677010|C_697821
U_13157,C_734054|C_696746
U_13210,C_697075|C_759037|C_801420|C_782490|C_680824|C_697149|C_697166|C_697176|C_696724|C_682589|C_747696|C_697791|C_697032
U_13243,C_696729|C_682357|C_773985|C_680958|C_682407|C_694158|C_682578|C_680812|C_680970|C_680804|C_696808|C_677099|C_697293|C_707038|C_697288|C_948426|C_674903|C_676683|C_735351|C_682415|C_682248|C_1776312
U_13318,C_697398|C_1755951|C_697407
U_13354,C_682338|C_696942
U_13402,C_680933|C_696835|C_677249|C_696927|C_1862240|C_1017419|C_947167
U_13477,C_682183|C_676673
U_13493,C_676683|C_735351|C_934528|C_697076|C_676932|C_916843|C_680730|C_682506
U_13526,C_947168|C_697236
U_13530,C_735351|C_676683
U_13623,C_696821|C_676932
U_13729,C_697791|C_676937|C_697821
U_13746,C_680762|C_694136|C_747696
U_13771,C_934526|C_735091|C_681688|C_680955|C_680972|C_681756|C_696674|C_681754|C_735096|C_681647|C_735203|C_681422|C_734035|C_682794|C_681737|C_681636|C_680719|C_681365|C_735030|C_682589|C_735110|C_735116|C_735102|C_735107|C_735112|C_735328|C_680977|C_697041|C_697023|C_682195|C_879054|C_677023|C_676963|C_681699|C_696892|C_681409|C_677144|C_677189|C_682491|C_681690|C_682210|C_677192|C_682429|C_905186|C_682285|C_682550|C_681031|C_680998|C_697117|C_696754|C_682762|C_680978|C_677019|C_697155|C_681010|C_682570|C_681339|C_676885|C_682644|C_677129|C_681683|C_707103|C_696769|C_916824|C_735155|C_682479|C_682473|C_681079|C_676682|C_681362|C_697165|C_735239|C_735296|C_682749|C_676692|C_682277|C_680754|C_789278|C_682697|C_680753|C_697236|C_681745|C_788575|C_696821|C_674937|C_931250|C_735214|C_682581|C_680731|C_697273|C_681382|C_682304|C_680790|C_696992|C_682813|C_697265|C_697108|C_677167|C_679390|C_680769|C_682816|C_696788|C_680869|C_677146|C_696554|C_674968|C_676685|C_696991|C_676918|C_681043|C_680722|C_696487|C_681100|C_680927|C_681032|C_681152|C_688336|C_677055|C_681475|C_854901|C_682586|C_697020|C_854832|C_735050|C_677018|C_681005|C_756642|C_676996|C_674959|C_677118|C_697050|C_677014|C_697035|C_696626|C_696655|C_696901|C_881478|C_890276|C_881436|C_881462|C_881453|C_881424|C_881456|C_681355|C_682335|C_681099|C_682819|C_676707|C_825832|C_707035|C_697130|C_735343|C_677031|C_697179|C_677130|C_696939|C_696989|C_680745|C_697152|C_696980|C_696923|C_682338|C_854862|C_674924|C_677087|C_707077|C_696654|C_677142|C_676686|C_677028|C_677020|C_707032|C_697063|C_677043|C_682772|C_696956|C_735338|C_697684|C_674920|C_697381|C_707119|C_696740|C_676932|C_682466|C_696942|C_735244|C_707031|C_674903|C_696968|C_696994|C_629559|C_707096|C_697034|C_697293|C_697025|C_676820|C_697405|C_674910|C_680752|C_677038|C_707037|C_697191|C_682620|C_746985|C_674912|C_934534|C_680937|C_682314|C_934510|C_934528|C_799931|C_879040|C_873864|C_696700|C_696928|C_948436|C_875624|C_680926|C_936971|C_2316335
U_13986,C_851362|C_680714|C_696976
U_13987,C_680714|C_948407|C_696973|C_746965|C_682256|C_697107
U_14070,C_696700|C_677130|C_676969|C_676656
U_14117,C_696994|C_760442|C_676695
U_14158,C_676932|C_697267|C_682309|C_1428968|C_887099|C_947252|C_680770
U_14255,C_696746|C_680762|C_734054|C_735362|C_948411|C_682515|C_1825107|C_682554|C_697619|C_682702|C_680933|C_680774
U_14306,C_696679|C_682742
U_14325,C_707031|C_680762
U_14369,C_696800|C_696994|C_948141
U_14374,C_676651|C_697422|C_697398|C_770784|C_682546|C_697684
U_14462,C_697821|C_735157
U_14467,C_680759|C_680757|C_697423|C_879111|C_682153
U_14489,C_676932|C_696994|C_696740|C_883345|C_682466|C_696968|C_680753|C_697117|C_677236|C_696597|C_696908|C_697025|C_682210|C_677049|C_707032|C_676662|C_707037|C_696892|C_676978|C_676940|C_676820|C_676659|C_677130|C_682460|C_674938|C_677102|C_707119|C_697381|C_696942|C_697821|C_697130|C_697069|C_697166|C_696724|C_697306|C_697757|C_707035|C_680952|C_697152|C_682442|C_682485|C_674903|C_677010|C_697034|C_682458|C_674971|C_854866|C_697405|C_697374|C_676686|C_696700|C_697236|C_696626|C_696655|C_677243|C_677020|C_677095|C_676996|C_697423|C_677159|C_697684|C_682473|C_770766|C_697155|C_734011|C_948410|C_680777|C_943267|C_696939|C_676642|C_677087|C_676696|C_682147|C_770784|C_677076|C_697006|C_697188|C_735351|C_676683|C_676664|C_696506|C_674910|C_746985|C_680789|C_680817|C_1738993|C_735364|C_696753|C_696487|C_682195|C_697422|C_682759|C_813290|C_680926|C_879054|C_854832|C_770738|C_801420|C_707031|C_694136|C_696855|C_697828|C_697778|C_955163|C_696613|C_770751|C_696673|C_696826|C_696841|C_696682|C_1912519|C_676953
U_14493,C_682184|C_696554
U_14519,C_735351|C_707032|C_677020|C_883345|C_677049|C_707031|C_674971
U_14574,C_735066|C_680719|C_943267
U_14614,C_674920|C_696927|C_677249|C_682704
U_14651,C_696935|C_735164|C_677019|C_697007|C_696968|C_696994|C_1774987
U_14667,C_682466|C_697293|C_677076
U_14710,C_676664|C_697821|C_948106|C_707032
U_14727,C_696704|C_1718815
U_14732,C_682312|C_948148|C_2287003
U_14740,C_696999|C_682816
U_14746,C_677136|C_680819|C_677020|C_682586|C_676662|C_697381|C_696700|C_948414|C_682415|C_680726
U_14756,C_676932|C_681754|C_707031|C_735351|C_854855|C_1794464|C_680937|C_1792250|C_674920|C_911733|C_911735
U_14765,C_1766171|C_936973|C_947244|C_1766166|C_911159|C_697038|C_909412|C_735377|C_697067|C_747696|C_758886|C_681615|C_735395|C_680818|C_681475|C_680987|C_696581|C_696695|C_696987|C_697556|C_696939|C_734041|C_788575|C_696972|C_674920|C_677087|C_677095|C_682324|C_681074|C_697228|C_1527465|C_758204|C_1755912|C_697025|C_674953|C_862969|C_682629|C_681715|C_682792|C_948259|C_735030|C_681688|C_681415|C_707032|C_697684|C_674959|C_676697|C_879045|C_697155|C_682709|C_813434|C_681341|C_696705|C_681075|C_680726|C_681666|C_682449|C_876705|C_735305|C_677023|C_676963|C_707173
U_14803,C_936973|C_682713|C_682324
U_14808,C_682458|C_696954|C_857825|C_680836|C_697395|C_2059315
U_14818,C_873864|C_840087
U_14845,C_696994|C_696939|C_696581
U_14897,C_696700|C_674903
U_14915,C_696994|C_696695
U_14921,C_696942|C_873864|C_1748240|C_1792250|C_1794464
U_14941,C_817691|C_697007|C_696968
U_14970,C_735122|C_694143
U_14984,C_840087|C_808534|C_696942|C_707373|C_680849|C_735244|C_873864|C_676932
U_14999,C_629559|C_696994
U_15010,C_697027|C_676963|C_677023|C_696994|C_696968|C_629559|C_697032|C_677019|C_681696|C_696972|C_680818|C_707126|C_696999|C_697007|C_697038|C_696989|C_682620|C_697191|C_676917|C_681341|C_682816|C_770766|C_696992|C_681683|C_707096|C_1527362|C_707221|C_948219|C_1794464|C_947231|C_680937|C_682516|C_1771177
U_15021,C_696992|C_677019|C_677014|C_1875503|C_927972
U_15041,C_883345|C_697035|C_694149|C_697236
U_15062,C_2199449|C_681341
U_15067,C_682319|C_1903982|C_1844118
U_15120,C_948414|C_788575
U_15144,C_682704|C_697032|C_2332739
U_15173,C_696972|C_696994|C_697039
U_15215,C_697034|C_696942|C_808534
U_15230,C_674903|C_685689|C_854839
U_15231,C_949540|C_735448|C_948078
U_15302,C_696705|C_916858
U_15332,C_682696|C_955163
U_15335,C_629559|C_674953|C_697039|C_682324
U_15390,C_934528|C_879045|C_696989|C_707126
U_15398,C_696994|C_696968|C_696972|C_696939|C_682772|C_682581|C_1756062|C_1756063
U_15413,C_1017355|C_862969|C_735377|C_676963|C_696972|C_677023
U_15417,C_697067|C_747696
U_15471,C_948415|C_677136
U_15488,C_682277|C_1794464|C_879093
U_15523,C_696994|C_682319
U_15545,C_735317|C_854846|C_696897|C_682485|C_680759|C_682709|C_735288
