user_id,course_id,enroll,watch_ratio,exercise_ratio,preference
U_17694,C_681034,1,,,3.0
U_17694,C_696870,1,,,2.97
U_17695,C_696506,1,,,3.0
U_17695,C_735385,1,,,2.97
U_17711,C_682554,1,,,3.0
U_17711,C_681682,1,,,2.97
U_17711,C_922865,1,,,2.94
U_17711,C_943274,1,,,2.91
U_17711,C_735157,1,,,2.88
U_17711,C_680824,1,,,2.85
U_17711,C_696700,1,,,2.82
U_17711,C_697034,1,,,2.79
U_17711,C_881478,1,,,2.76
U_17711,C_694136,1,,,2.73
U_17711,C_677146,1,,,2.7
U_17711,C_697236,1,,,2.67
U_17711,C_707037,1,,,2.64
U_17711,C_680762,1,,,2.61
U_17711,C_677095,1,,,2.58
U_17711,C_697423,1,,,2.55
U_17711,C_677028,1,,,2.52
U_17711,C_680879,1,,,2.49
U_17711,C_677043,1,,,2.46
U_17711,C_680817,1,,,2.43
U_17711,C_696721,1,,,2.4
U_17711,C_948423,1,,,2.37
U_17714,C_681452,1,,,3.0
U_17714,C_697024,1,,,2.97
U_17714,C_696732,1,,,2.94
U_17714,C_2266746,1,,,2.91
U_17714,C_681414,1,,,2.88
U_17714,C_696897,1,,,2.85
U_17714,C_696679,1,,,2.82
U_17714,C_697027,1,,,2.79
U_17714,C_676664,1,,,2.76
U_17714,C_931248,1,,,2.73
U_17714,C_746971,1,,,2.7
U_17714,C_681702,1,,,2.67
U_17714,C_682515,1,,,2.64
U_17714,C_943228,1,,,2.61
U_17714,C_936963,1,,,2.58
U_17714,C_681034,1,,,2.55
U_17714,C_681711,1,,,2.52
U_17714,C_936968,1,,,2.49
U_17714,C_936957,1,,,2.46
U_17714,C_682256,1,,,2.43
U_17714,C_735269,1,,,2.4
U_17714,C_677249,1,,,2.37
U_17714,C_756646,1,,,2.34
U_17714,C_697479,1,,,2.31
U_17714,C_948416,1,,,2.28
U_17714,C_2335763,1,,,2.25
U_17714,C_800360,1,,,2.22
U_17714,C_756642,1,,,2.19
U_17719,C_781494,1,,,3.0
U_17719,C_922850,1,,,2.97
U_17719,C_697289,1,,,2.94
U_17719,C_943237,1,,,2.91
U_17719,C_747024,1,,,2.88
U_17719,C_682515,1,,,2.85
U_17719,C_943250,1,,,2.82
U_17719,C_680845,1,,,2.79
U_17719,C_697206,1,,,2.76
U_17719,C_696886,1,,,2.73
U_17719,C_682588,1,,,2.7
U_17719,C_837690,1,,,2.67
U_17719,C_697018,1,,,2.64
U_17721,C_948113,1,,,3.0
U_17721,C_677049,1,,,2.97
U_17721,C_697026,1,,,2.94
U_17721,C_696911,1,,,2.91
U_17721,C_735259,1,,,2.88
U_17731,C_681414,1,,,3.0
U_17731,C_681711,1,,,2.97
U_17731,C_1764846,1,,,2.94
U_17731,C_735351,1,,,2.91
U_17731,C_677236,1,,,2.88
U_17731,C_676683,1,,,2.85
U_17731,C_697034,1,,,2.82
U_17731,C_681715,1,,,2.79
U_17737,C_681414,1,,,3.0
U_17737,C_735269,1,,,2.97
U_17737,C_697024,1,,,2.94
U_17737,C_629559,1,,,2.91
U_17737,C_697034,1,,,2.88
U_17737,C_677049,1,,,2.85
U_17737,C_707025,1,,,2.82
U_17737,C_680860,1,,,2.79
U_17737,C_943228,1,,,2.76
U_17737,C_681034,1,,,2.73
U_17737,C_2343522,1,,,2.7
U_17740,C_676975,1,,,3.0
U_17740,C_697212,1,,,2.97
U_17753,C_681452,1,,,3.0
U_17753,C_845950,1,,,2.97
U_17753,C_681414,1,,,2.94
U_17753,C_1844106,1,,,2.91
U_17754,C_680774,1,,,3.0
U_17754,C_677236,1,,,2.97
U_17754,C_696724,1,,,2.94
U_17758,C_1794464,1,,,3.0
U_17758,C_1795810,1,,,2.97
U_17767,C_819191,1,,,3.0
U_17767,C_629559,1,,,2.97
U_17768,C_697024,1,,,3.0
U_17768,C_1641647,1,,,2.97
U_17768,C_735269,1,,,2.94
U_17774,C_747227,1,,,3.0
U_17774,C_898359,1,,,2.97
U_17774,C_943228,1,,,2.94
U_17774,C_707081,1,,,2.91
U_17774,C_697068,1,,,2.88
U_17774,C_682259,1,,,2.85
U_17774,C_881480,1,,,2.82
U_17774,C_788575,1,,,2.79
U_17774,C_1794464,1,,,2.76
U_17796,C_707096,1,,,3.0
U_17796,C_939336,1,,,2.97
U_17810,C_746997,1,,,3.0
U_17810,C_682588,1,,,2.97
U_17810,C_696679,1,,,2.94
U_17810,C_677146,1,,,2.91
U_17810,C_735107,1,,,2.88
U_17810,C_696882,1,,,2.85
U_17810,C_682794,1,,,2.82
U_17810,C_681034,1,,,2.79
U_17810,C_697096,1,,,2.76
U_17810,C_696915,1,,,2.73
U_17810,C_781494,1,,,2.7
U_17826,C_681711,1,,,3.0
U_17826,C_862620,1,,,2.97
U_17826,C_681406,1,,,2.94
U_17843,C_696994,1,,,3.0
U_17843,C_707126,1,,,2.97
U_17843,C_1025064,1,,,2.94
U_17843,C_696968,1,,,2.91
U_17843,C_677023,1,,,2.88
U_17843,C_676963,1,,,2.85
U_17843,C_682343,1,,,2.82
U_17843,C_747696,1,,,2.79
U_17843,C_680785,1,,,2.76
U_17843,C_696972,1,,,2.73
U_17843,C_879045,1,,,2.7
U_17848,C_837980,1,,,3.0
U_17848,C_1732839,1,,,2.97
U_17856,C_682268,1,,,3.0
U_17856,C_763992,1,,,2.97
U_17856,C_677146,1,,,2.94
U_17856,C_883345,1,,,2.91
U_17857,C_694143,1,,,3.0
U_17857,C_680802,1,,,2.97
U_17857,C_680933,1,,,2.94
U_17857,C_696835,1,,,2.91
U_17857,C_696927,1,,,2.88
U_17857,C_677042,1,,,2.85
U_17857,C_674923,1,,,2.82
U_17857,C_676913,1,,,2.79
U_17857,C_854855,1,,,2.76
U_17857,C_735381,1,,,2.73
U_17857,C_682679,1,,,2.7
U_17857,C_926175,1,,,2.67
U_17857,C_707025,1,,,2.64
U_17857,C_854832,1,,,2.61
U_17857,C_697161,1,,,2.58
U_17857,C_696884,1,,,2.55
U_17857,C_682742,1,,,2.52
U_17857,C_907964,1,,,2.49
U_17857,C_947773,1,,,2.46
U_17857,C_677047,1,,,2.43
U_17857,C_947233,1,,,2.4
U_17857,C_879074,1,,,2.37
U_17857,C_682458,1,,,2.34
U_17857,C_681169,1,,,2.31
U_17857,C_2229913,1,,,2.28
U_17857,C_680886,1,,,2.25
U_17857,C_696905,1,,,2.22
U_17857,C_697094,1,,,2.19
U_18103,C_681754,1,,,3.0
U_18103,C_735214,1,,,2.97
U_18159,C_707031,1,,,3.0
U_18159,C_674920,1,,,2.97
U_18230,C_948421,1,,,3.0
U_18230,C_696994,1,,,2.97
U_18236,C_1794464,1,,,3.0
U_18236,C_677023,1,,,2.97
U_18236,C_1732839,1,,,2.94
U_18236,C_697293,1,,,2.91
U_18236,C_697032,1,,,2.88
U_18236,C_697039,1,,,2.85
U_18287,C_697828,1,,,3.0
U_18287,C_696835,1,,,2.97
U_18296,C_931245,1,,,3.0
U_18296,C_696942,1,,,2.97
U_18296,C_735244,1,,,2.94
U_18296,C_873864,1,,,2.91
U_18296,C_696562,1,,,2.88
U_18296,C_735153,1,,,2.85
U_18296,C_1686679,1,,,2.82
U_18296,C_629559,1,,,2.79
U_18296,C_696968,1,,,2.76
U_18296,C_696994,1,,,2.73
U_18296,C_1682833,1,,,2.7
U_18296,C_682284,1,,,2.67
U_18296,C_866769,1,,,2.64
U_18296,C_1428968,1,,,2.61
U_18327,C_707119,1,,,3.0
U_18327,C_697381,1,,,2.97
U_18327,C_697130,1,,,2.94
U_18327,C_697405,1,,,2.91
U_18327,C_697188,1,,,2.88
U_18327,C_707038,1,,,2.85
U_18327,C_1755888,1,,,2.82
U_18327,C_758207,1,,,2.79
U_18338,C_697191,1,,,3.0
U_18338,C_682620,1,,,2.97
U_18338,C_696989,1,,,2.94
U_18374,C_696942,1,,,3.0
U_18374,C_735244,1,,,2.97
U_18374,C_707373,1,,,2.94
U_18374,C_873864,1,,,2.91
U_18433,C_735351,1,,,3.0
U_18433,C_674903,1,,,2.97
U_18433,C_676683,1,,,2.94
U_18433,C_676642,1,,,2.91
U_18433,C_697821,1,,,2.88
U_18433,C_677076,1,,,2.85
U_18569,C_681754,1,,,3.0
U_18569,C_1794464,1,,,2.97
U_18622,C_674903,1,,,3.0
U_18622,C_735395,1,,,2.97
U_18622,C_682470,1,,,2.94
U_18622,C_854901,1,,,2.91
U_18622,C_676934,1,,,2.88
U_18622,C_680790,1,,,2.85
U_18622,C_901922,1,,,2.82
U_18622,C_680752,1,,,2.79
U_18622,C_697072,1,,,2.76
U_18622,C_696704,1,,,2.73
U_18622,C_784387,1,,,2.7
U_18622,C_697289,1,,,2.67
U_18622,C_948212,1,,,2.64
U_18622,C_676820,1,,,2.61
U_18622,C_680805,1,,,2.58
U_18622,C_676659,1,,,2.55
U_18622,C_911168,1,,,2.52
U_18622,C_936983,1,,,2.49
U_18622,C_707035,1,,,2.46
U_18622,C_696506,1,,,2.43
U_18622,C_696897,1,,,2.4
U_18622,C_696954,1,,,2.37
U_18622,C_949541,1,,,2.34
U_18622,C_735050,1,,,2.31
U_18622,C_943267,1,,,2.28
U_18622,C_676996,1,,,2.25
U_18622,C_707037,1,,,2.22
U_18622,C_696928,1,,,2.19
U_18622,C_677167,1,,,2.16
U_18646,C_696994,1,,,3.0
U_18646,C_629559,1,,,2.97
U_18695,C_677077,1,,,3.0
U_18695,C_735351,1,,,2.97
U_18741,C_696889,1,,,3.0
U_18741,C_697018,1,,,2.97
U_18741,C_680824,1,,,2.94
U_18741,C_682330,1,,,2.91
U_18741,C_943255,1,,,2.88
U_18741,C_697825,1,,,2.85
U_18741,C_1760314,1,,,2.82
U_18741,C_680845,1,,,2.79
U_18741,C_1896509,1,,,2.76
U_18782,C_676651,1,,,3.0
U_18782,C_936913,1,,,2.97
U_18798,C_947237,1,,,3.0
U_18798,C_696826,1,,,2.97
U_18798,C_735183,1,,,2.94
U_18810,C_707031,1,,,3.0
U_18810,C_881436,1,,,2.97
U_18964,C_680836,1,,,3.0
U_18964,C_682546,1,,,2.97
U_18964,C_680920,1,,,2.94
U_18964,C_682314,1,,,2.91
U_18964,C_676685,1,,,2.88
U_18964,C_677010,1,,,2.85
U_18964,C_674920,1,,,2.82
U_18964,C_682515,1,,,2.79
U_18964,C_697398,1,,,2.76
U_18964,C_676651,1,,,2.73
U_18964,C_682210,1,,,2.7
U_18964,C_697025,1,,,2.67
U_18964,C_674938,1,,,2.64
U_18964,C_696908,1,,,2.61
U_18964,C_676649,1,,,2.58
U_18964,C_680745,1,,,2.55
U_18964,C_677095,1,,,2.52
U_18964,C_697191,1,,,2.49
U_18964,C_682312,1,,,2.46
U_18964,C_696988,1,,,2.43
U_18964,C_682319,1,,,2.4
U_18964,C_676661,1,,,2.37
U_18964,C_947262,1,,,2.34
U_18964,C_735351,1,,,2.31
U_18964,C_694136,1,,,2.28
U_18964,C_955163,1,,,2.25
U_18964,C_697034,1,,,2.22
U_18964,C_947244,1,,,2.19
U_18964,C_676676,1,,,2.16
U_18964,C_1789688,1,,,2.13
U_18964,C_681470,1,,,2.1
U_18964,C_947241,1,,,2.07
U_18964,C_696976,1,,,2.04
U_18964,C_681407,1,,,2.01
U_18964,C_697032,1,,,1.98
U_18964,C_629559,1,,,1.95
U_18971,C_697398,1,,,3.0
U_18971,C_1755951,1,,,2.97
U_18971,C_1755952,1,,,2.94
U_18971,C_697407,1,,,2.91
U_18992,C_770784,1,,,3.0
U_18992,C_735214,1,,,2.97
U_18992,C_680790,1,,,2.94
U_18992,C_680927,1,,,2.91
U_18992,C_680722,1,,,2.88
U_18992,C_697405,1,,,2.85
U_19154,C_682259,1,,,3.0
U_19154,C_948078,1,,,2.97
U_19154,C_697018,1,,,2.94
U_19154,C_697166,1,,,2.91
U_19154,C_697149,1,,,2.88
U_19154,C_788575,1,,,2.85
U_19154,C_943250,1,,,2.82
U_19154,C_922850,1,,,2.79
U_19154,C_707031,1,,,2.76
U_19154,C_697778,1,,,2.73
U_19154,C_1732839,1,,,2.7
U_19154,C_1428968,1,,,2.67
U_19154,C_696679,1,,,2.64
U_19154,C_1410096,1,,,2.61
U_19154,C_2095102,1,,,2.58
U_19224,C_799796,1,,,3.0
U_19224,C_759037,1,,,2.97
U_19224,C_696724,1,,,2.94
U_19224,C_697055,1,,,2.91
U_19224,C_697149,1,,,2.88
U_19558,C_760442,1,,,3.0
U_19558,C_696754,1,,,2.97
U_19558,C_697117,1,,,2.94
U_19575,C_696994,1,,,3.0
U_19575,C_677077,1,,,2.97
U_19575,C_682184,1,,,2.94
U_19575,C_735102,1,,,2.91
U_19575,C_735116,1,,,2.88
U_19575,C_735110,1,,,2.85
U_19575,C_735107,1,,,2.82
U_19575,C_845673,1,,,2.79
U_19575,C_800360,1,,,2.76
U_19575,C_676907,1,,,2.73
U_19575,C_697273,1,,,2.7
U_19575,C_707096,1,,,2.67
U_19575,C_681005,1,,,2.64
U_19857,C_682531,1,,,3.0
U_19857,C_682525,1,,,2.97
U_20026,C_674920,1,,,3.0
U_20026,C_707031,1,,,2.97
U_20026,C_800360,1,,,2.94
U_20026,C_948123,1,,,2.91
U_20026,C_948116,1,,,2.88
U_20128,C_1741554,1,,,3.0
U_20128,C_681087,1,,,2.97
U_20245,C_883345,1,,,3.0
U_20245,C_697821,1,,,2.97
U_20269,C_697653,1,,,3.0
U_20269,C_682350,1,,,2.97
U_20269,C_1811742,1,,,2.94
U_20269,C_682514,1,,,2.91
U_20269,C_681491,1,,,2.88
U_20269,C_948118,1,,,2.85
U_20269,C_747681,1,,,2.82
U_20269,C_1811739,1,,,2.79
U_20269,C_819285,1,,,2.76
U_20282,C_696841,1,,,3.0
U_20282,C_697034,1,,,2.97
U_20282,C_696626,1,,,2.94
U_20282,C_696655,1,,,2.91
U_20282,C_948414,1,,,2.88
U_20282,C_707032,1,,,2.85
U_20282,C_1527465,1,,,2.82
U_20282,C_697381,1,,,2.79
U_20282,C_707119,1,,,2.76
U_20282,C_697075,1,,,2.73
U_20282,C_697087,1,,,2.7
U_20282,C_799796,1,,,2.67
U_20282,C_677146,1,,,2.64
U_20282,C_676996,1,,,2.61
U_20282,C_697375,1,,,2.58
U_20282,C_682485,1,,,2.55
U_20282,C_697236,1,,,2.52
U_20282,C_696700,1,,,2.49
U_20282,C_697188,1,,,2.46
U_20282,C_677031,1,,,2.43
U_20282,C_677020,1,,,2.4
U_20282,C_677028,1,,,2.37
U_20282,C_697069,1,,,2.34
U_20282,C_674971,1,,,2.31
U_20282,C_676932,1,,,2.28
U_20282,C_696724,1,,,2.25
U_20282,C_799800,1,,,2.22
U_20282,C_735317,1,,,2.19
U_20282,C_680741,1,,,2.16
U_20287,C_677099,1,,,3.0
U_20287,C_819279,1,,,2.97
U_20287,C_697285,1,,,2.94
U_20287,C_735335,1,,,2.91
U_20287,C_682440,1,,,2.88
U_20287,C_948142,1,,,2.85
U_20287,C_697475,1,,,2.82
U_20287,C_948245,1,,,2.79
U_20287,C_696889,1,,,2.76
U_20287,C_682331,1,,,2.73
U_20287,C_681406,1,,,2.7
U_20287,C_936945,1,,,2.67
U_20287,C_1410386,1,,,2.64
U_20287,C_680958,1,,,2.61
U_20287,C_681006,1,,,2.58
U_20287,C_696785,1,,,2.55
U_20287,C_1731881,1,,,2.52
U_20287,C_697405,1,,,2.49
U_20287,C_680752,1,,,2.46
U_20287,C_682734,1,,,2.43
U_20287,C_1438319,1,,,2.4
U_20287,C_697828,1,,,2.37
U_20287,C_697423,1,,,2.34
U_20287,C_707096,1,,,2.31
U_20287,C_677045,1,,,2.28
U_20287,C_697677,1,,,2.25
U_20287,C_682373,1,,,2.22
U_20287,C_707035,1,,,2.19
U_20287,C_697096,1,,,2.16
U_20287,C_697100,1,,,2.13
U_20287,C_697106,1,,,2.1
U_20287,C_677136,1,,,2.07
U_20287,C_697110,1,,,2.04
U_20287,C_682685,1,,,2.01
U_20287,C_682794,1,,,1.98
U_20287,C_2308093,1,,,1.95
U_20287,C_707031,1,,,1.92
U_20287,C_697236,1,,,1.89
U_20287,C_697427,1,,,1.86
U_20287,C_694143,1,,,1.83
U_20287,C_854855,1,,,1.8
U_20287,C_840084,1,,,1.77
U_20287,C_696998,1,,,1.74
U_20287,C_696807,1,,,1.71
U_20287,C_866756,1,,,1.68
U_20295,C_680979,1,,,3.0
U_20295,C_808534,1,,,2.97
U_20310,C_1428968,1,,,3.0
U_20310,C_680933,1,,,2.97
U_20310,C_1903985,1,,,2.94
U_20315,C_811503,1,,,3.0
U_20315,C_810349,1,,,2.97
U_20315,C_707373,1,,,2.94
U_20315,C_813434,1,,,2.91
U_20315,C_681636,1,,,2.88
U_20315,C_697121,1,,,2.85
U_20315,C_679390,1,,,2.82
U_20315,C_800360,1,,,2.79
U_20315,C_749756,1,,,2.76
U_20315,C_735094,1,,,2.73
U_20315,C_784387,1,,,2.7
U_20315,C_694163,1,,,2.67
U_20315,C_697110,1,,,2.64
U_20315,C_825821,1,,,2.61
U_20315,C_875624,1,,,2.58
U_20315,C_879104,1,,,2.55
U_20315,C_797919,1,,,2.52
U_20315,C_680785,1,,,2.49
U_20315,C_696908,1,,,2.46
U_20315,C_681005,1,,,2.43
U_20315,C_676683,1,,,2.4
U_20315,C_682157,1,,,2.37
U_20315,C_735079,1,,,2.34
U_20315,C_887098,1,,,2.31
U_20315,C_823333,1,,,2.28
U_20315,C_911133,1,,,2.25
U_20315,C_908991,1,,,2.22
U_20315,C_681611,1,,,2.19
U_20315,C_697113,1,,,2.16
U_20315,C_735032,1,,,2.13
U_20315,C_681039,1,,,2.1
U_20315,C_936971,1,,,2.07
U_20315,C_936949,1,,,2.04
U_20315,C_936983,1,,,2.01
U_20315,C_934532,1,,,1.98
U_20315,C_936945,1,,,1.95
U_20315,C_697265,1,,,1.92
U_20315,C_943241,1,,,1.89
U_20315,C_825832,1,,,1.86
U_20315,C_737493,1,,,1.83
U_20315,C_688336,1,,,1.8
U_20315,C_735030,1,,,1.77
U_20315,C_758194,1,,,1.74
U_20315,C_948413,1,,,1.71
U_20315,C_948239,1,,,1.68
U_20315,C_948148,1,,,1.65
U_20315,C_948395,1,,,1.62
U_20315,C_948436,1,,,1.59
U_20315,C_948262,1,,,1.56
U_20315,C_948388,1,,,1.53
U_20315,C_947164,1,,,1.5
U_20315,C_948415,1,,,1.47
U_20315,C_873864,1,,,1.44
U_20315,C_948235,1,,,1.41
U_20315,C_948044,1,,,1.38
U_20315,C_948081,1,,,1.35
U_20315,C_948389,1,,,1.32
U_20315,C_948433,1,,,1.29
U_20315,C_682383,1,,,1.26
U_20315,C_735051,1,,,1.23
U_20315,C_697677,1,,,1.2
U_20315,C_697011,1,,,1.17
U_20315,C_696998,1,,,1.14
U_20315,C_948103,1,,,1.11
U_20315,C_947266,1,,,1.08
U_20315,C_948417,1,,,1.05
U_20315,C_948109,1,,,1.02
U_20315,C_916843,1,,,1.0
U_20315,C_851364,1,,,1.0
U_20315,C_947152,1,,,1.0
U_20315,C_934496,1,,,1.0
U_20315,C_948296,1,,,1.0
U_20315,C_934530,1,,,1.0
U_20315,C_911168,1,,,1.0
U_20315,C_926175,1,,,1.0
U_20315,C_898292,1,,,1.0
U_20315,C_890125,1,,,1.0
U_20315,C_682794,1,,,1.0
U_20315,C_947250,1,,,1.0
U_20315,C_934526,1,,,1.0
U_20315,C_866182,1,,,1.0
U_20315,C_681163,1,,,1.0
U_20315,C_682549,1,,,1.0
U_20315,C_681091,1,,,1.0
U_20315,C_696610,1,,,1.0
U_20315,C_682685,1,,,1.0
U_20315,C_697035,1,,,1.0
U_20315,C_697006,1,,,1.0
U_20315,C_697106,1,,,1.0
U_20315,C_682472,1,,,1.0
U_20315,C_681073,1,,,1.0
U_20315,C_681115,1,,,1.0
U_20315,C_797938,1,,,1.0
U_20315,C_758201,1,,,1.0
U_20315,C_735064,1,,,1.0
U_20315,C_931250,1,,,1.0
U_20315,C_681756,1,,,1.0
U_20315,C_943267,1,,,1.0
U_20315,C_919146,1,,,1.0
U_20315,C_934534,1,,,1.0
U_20315,C_948424,1,,,1.0
U_20315,C_947154,1,,,1.0
U_20315,C_907951,1,,,1.0
U_20315,C_754897,1,,,1.0
U_20315,C_948075,1,,,1.0
U_20315,C_707127,1,,,1.0
U_20315,C_948080,1,,,1.0
U_20315,C_947229,1,,,1.0
U_20315,C_948050,1,,,1.0
U_20315,C_735046,1,,,1.0
U_20315,C_948083,1,,,1.0
U_20315,C_881485,1,,,1.0
U_20315,C_948040,1,,,1.0
U_20315,C_696928,1,,,1.0
U_20315,C_947248,1,,,1.0
U_20315,C_948411,1,,,1.0
U_20315,C_917311,1,,,1.0
U_20315,C_948136,1,,,1.0
U_20315,C_696927,1,,,1.0
U_20315,C_697046,1,,,1.0
U_20315,C_943250,1,,,1.0
U_20315,C_936990,1,,,1.0
U_20315,C_907961,1,,,1.0
U_20315,C_949540,1,,,1.0
U_20315,C_697173,1,,,1.0
U_20315,C_735364,1,,,1.0
U_20315,C_854898,1,,,1.0
U_20315,C_791822,1,,,1.0
U_20315,C_681439,1,,,1.0
U_20315,C_680979,1,,,1.0
U_20315,C_682239,1,,,1.0
U_20315,C_681655,1,,,1.0
U_20315,C_947244,1,,,1.0
U_20315,C_1434593,1,,,1.0
U_20315,C_907968,1,,,1.0
U_20315,C_735226,1,,,1.0
U_20315,C_696709,1,,,1.0
U_20315,C_948409,1,,,1.0
U_20315,C_1645365,1,,,1.0
U_20315,C_1686679,1,,,1.0
U_20315,C_948410,1,,,1.0
U_20315,C_1714448,1,,,1.0
U_20315,C_682506,1,,,1.0
U_20315,C_1755895,1,,,1.0
U_20315,C_1756066,1,,,1.0
U_20315,C_1767587,1,,,1.0
U_20315,C_948153,1,,,1.0
U_20315,C_1683594,1,,,1.0
U_20315,C_1771170,1,,,1.0
U_20315,C_735288,1,,,1.0
U_20315,C_1795810,1,,,1.0
U_20315,C_1712435,1,,,1.0
U_20315,C_1724288,1,,,1.0
U_20315,C_682516,1,,,1.0
U_20315,C_1825107,1,,,1.0
U_20315,C_1875488,1,,,1.0
U_20315,C_1875498,1,,,1.0
U_20315,C_1875512,1,,,1.0
U_20315,C_1828098,1,,,1.0
U_20315,C_1864060,1,,,1.0
U_20315,C_1765607,1,,,1.0
U_20315,C_791738,1,,,1.0
U_20315,C_948267,1,,,1.0
U_20315,C_680732,1,,,1.0
U_20315,C_682589,1,,,1.0
U_20315,C_1741534,1,,,1.0
U_20315,C_1829948,1,,,1.0
U_20315,C_1410076,1,,,1.0
U_20315,C_1732839,1,,,1.0
U_20315,C_1836502,1,,,1.0
U_20315,C_1903965,1,,,1.0
U_20315,C_685689,1,,,1.0
U_20315,C_948421,1,,,1.0
U_20315,C_697051,1,,,1.0
U_20315,C_948214,1,,,1.0
U_20315,C_769301,1,,,1.0
U_20315,C_682304,1,,,1.0
U_20315,C_682567,1,,,1.0
U_20315,C_947249,1,,,1.0
U_20315,C_680712,1,,,1.0
U_20315,C_893822,1,,,1.0
U_20315,C_681699,1,,,1.0
U_20315,C_1776761,1,,,1.0
U_20315,C_681011,1,,,1.0
U_20315,C_1526890,1,,,1.0
U_20315,C_1811728,1,,,1.0
U_20315,C_1903973,1,,,1.0
U_20315,C_1789697,1,,,1.0
U_20315,C_1800545,1,,,1.0
U_20315,C_1992929,1,,,1.0
U_20315,C_1997524,1,,,1.0
U_20315,C_682240,1,,,1.0
U_20315,C_681027,1,,,1.0
U_20315,C_948113,1,,,1.0
U_20315,C_680789,1,,,1.0
U_20315,C_735066,1,,,1.0
U_20315,C_680821,1,,,1.0
U_20315,C_1741505,1,,,1.0
U_20315,C_1886696,1,,,1.0
U_20315,C_1756674,1,,,1.0
U_20315,C_696597,1,,,1.0
U_20315,C_1912006,1,,,1.0
U_20315,C_1918363,1,,,1.0
U_20315,C_2097435,1,,,1.0
U_20315,C_682496,1,,,1.0
U_20315,C_793017,1,,,1.0
U_20315,C_1924175,1,,,1.0
U_20315,C_776850,1,,,1.0
U_20315,C_1912010,1,,,1.0
U_20315,C_1718815,1,,,1.0
U_20315,C_1903992,1,,,1.0
U_20315,C_1755887,1,,,1.0
U_20315,C_2203212,1,,,1.0
U_20315,C_2033947,1,,,1.0
U_20315,C_1771160,1,,,1.0
U_20315,C_934535,1,,,1.0
U_20315,C_2141876,1,,,1.0
U_20315,C_1912016,1,,,1.0
U_20315,C_2266755,1,,,1.0
U_20315,C_2266777,1,,,1.0
U_20315,C_2297243,1,,,1.0
U_20315,C_2141845,1,,,1.0
U_20315,C_1944717,1,,,1.0
U_20315,C_2059299,1,,,1.0
U_20315,C_916130,1,,,1.0
U_20315,C_2266768,1,,,1.0
U_20315,C_2302877,1,,,1.0
U_20315,C_2308104,1,,,1.0
U_20315,C_2301265,1,,,1.0
U_20315,C_2328471,1,,,1.0
U_20315,C_2328543,1,,,1.0
U_20315,C_2328468,1,,,1.0
U_20315,C_2328478,1,,,1.0
U_20315,C_2335763,1,,,1.0
U_20329,C_682277,1,,,3.0
U_20329,C_677167,1,,,2.97
U_20329,C_677031,1,,,2.94
U_20329,C_1899192,1,,,2.91
U_20329,C_1912188,1,,,2.88
U_20329,C_883345,1,,,2.85
U_20329,C_770738,1,,,2.82
U_20365,C_696659,1,,,3.0
U_20365,C_677095,1,,,2.97
U_20365,C_677087,1,,,2.94
U_20365,C_697117,1,,,2.91
U_20365,C_677243,1,,,2.88
U_20370,C_680730,1,,,3.0
U_20370,C_735351,1,,,2.97
U_20370,C_676683,1,,,2.94
U_20370,C_949540,1,,,2.91
U_20370,C_682509,1,,,2.88
U_20375,C_909094,1,,,3.0
U_20375,C_1429002,1,,,2.97
U_20375,C_947253,1,,,2.94
U_20375,C_735164,1,,,2.91
U_20375,C_770766,1,,,2.88
U_20375,C_680814,1,,,2.85
U_20375,C_682346,1,,,2.82
U_20375,C_682759,1,,,2.79
U_20375,C_947149,1,,,2.76
U_20375,C_697091,1,,,2.73
U_20390,C_769293,1,,,3.0
U_20390,C_735157,1,,,2.97
U_20390,C_883345,1,,,2.94
U_20390,C_770738,1,,,2.91
U_20390,C_680762,1,,,2.88
U_20394,C_681034,1,,,3.0
U_20394,C_943228,1,,,2.97
U_20394,C_786631,1,,,2.94
U_20394,C_734035,1,,,2.91
U_20395,C_735351,1,,,3.0
U_20395,C_682624,1,,,2.97
U_20395,C_749807,1,,,2.94
U_20395,C_696946,1,,,2.91
U_20395,C_793017,1,,,2.88
U_20395,C_682138,1,,,2.85
U_20395,C_936945,1,,,2.82
U_20395,C_936913,1,,,2.79
U_20395,C_681005,1,,,2.76
U_20395,C_776850,1,,,2.73
U_20395,C_674971,1,,,2.7
U_20395,C_735050,1,,,2.67
U_20395,C_697289,1,,,2.64
U_20395,C_677055,1,,,2.61
U_20395,C_680870,1,,,2.58
U_20395,C_677102,1,,,2.55
U_20395,C_682496,1,,,2.52
U_20395,C_682822,1,,,2.49
U_20395,C_696855,1,,,2.46
U_20395,C_707037,1,,,2.43
U_20395,C_707035,1,,,2.4
U_20395,C_680745,1,,,2.37
U_20395,C_697423,1,,,2.34
U_20395,C_696923,1,,,2.31
U_20395,C_680770,1,,,2.28
U_20395,C_680777,1,,,2.25
U_20395,C_681027,1,,,2.22
U_20395,C_676697,1,,,2.19
U_20395,C_682357,1,,,2.16
U_20395,C_697721,1,,,2.13
U_20395,C_948251,1,,,2.1
U_20395,C_947250,1,,,2.07
U_20395,C_1434593,1,,,2.04
U_20395,C_677061,1,,,2.01
U_20395,C_696988,1,,,1.98
U_20395,C_682679,1,,,1.95
U_20395,C_735431,1,,,1.92
U_20395,C_680877,1,,,1.89
U_20395,C_735338,1,,,1.86
U_20395,C_696945,1,,,1.83
U_20395,C_908991,1,,,1.8
U_20395,C_697035,1,,,1.77
